day;sensor;time_[s];speed_[km/h];occupancy_[%];PL/h;VL/h;speed_per_lane;occupancy_per_lane;flow_per_lane_[veh/h]
2018-09-09;Poste 13 Sens 1*;29519;;;6.00;418.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;29879;;;7.00;449.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;30239;;;7.00;433.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;30599;;;7.00;446.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;30959;;;7.00;459.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;31319;;;8.00;507.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;31679;;;7.00;471.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;32039;;;7.00;466.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;32399;;;7.00;484.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;32759;;;8.00;725.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;33119;;;8.00;710.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;33479;;;7.00;684.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;33839;;;8.00;737.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;34199;;;8.00;715.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;34559;;;8.00;736.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;34919;;;8.00;740.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;35279;;;9.00;804.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;35639;;;9.00;795.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;35999;;;9.00;787.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;36359;;;4.00;1049.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;36719;;;4.00;1031.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;37079;;;4.00;1061.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;37439;;;4.00;1047.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;37799;;;4.00;1070.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;38159;;;4.00;995.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;38519;;;4.00;1149.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;38879;;;4.00;1101.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;39239;;;4.00;1116.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;39599;;;4.00;1010.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;39959;;;10.00;939.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;40319;;;10.00;930.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;40679;;;10.00;930.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;41039;;;10.00;916.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;41399;;;10.00;906.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;41759;;;10.00;925.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;42119;;;10.00;897.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;42479;;;9.00;842.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;42839;;;10.00;913.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;43199;;;10.00;888.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;43559;;;3.00;1058.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;43919;;;3.00;1049.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;44279;;;3.00;946.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;44639;;;3.00;967.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;44999;;;3.00;993.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;45359;;;3.00;917.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;45719;;;3.00;843.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;46079;;;3.00;783.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;46439;;;3.00;921.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;46799;;;3.00;868.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;47159;;;2.00;524.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;47519;;;2.00;512.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;47879;;;2.00;512.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;48239;;;2.00;501.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;48599;;;2.00;523.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;48959;;;2.00;478.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;49319;;;2.00;498.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;49679;;;2.00;502.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;50039;;;2.00;511.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;50399;;;2.00;490.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;50759;;;2.00;504.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;51119;;;2.00;478.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;51479;;;2.00;524.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;51839;;;2.00;487.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;52199;;;2.00;530.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;52559;;;2.00;538.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;52919;;;2.00;533.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;53279;;;2.00;533.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;53639;;;2.00;600.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;53999;;;2.00;514.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;54359;;;4.00;603.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;54719;;;3.00;496.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;55079;;;4.00;585.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;55439;;;4.00;593.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;55799;;;4.00;584.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;56159;;;4.00;621.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;56519;;;4.00;613.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;56879;;;4.00;649.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;57239;;;4.00;611.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;57599;;;5.00;752.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;57959;;;2.00;523.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;58319;;;2.00;552.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;58679;;;2.00;537.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;59039;;;2.00;621.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;59399;;;2.00;602.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;59759;;;2.00;599.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;60119;;;2.00;626.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;60479;;;2.00;659.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;60839;;;2.00;618.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;61199;;;2.00;678.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;61559;;;1.00;657.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;61919;;;1.00;681.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;62279;;;1.00;674.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;62639;;;1.00;707.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;62999;;;1.00;714.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;63359;;;1.00;702.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;63719;;;1.00;641.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;64079;;;1.00;713.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;64439;;;1.00;731.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;64799;;;1.00;693.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;65159;;;0.00;604.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;65519;;;0.00;618.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;65879;;;0.00;595.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;66239;;;0.00;701.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;66599;;;0.00;598.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;66959;;;0.00;588.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;67319;;;0.00;609.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;67679;;;0.00;558.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;68039;;;0.00;498.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;68399;;;0.00;530.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;68759;;;1.00;543.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;69119;;;1.00;486.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;69479;;;1.00;512.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;69839;;;1.00;513.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;70199;;;1.00;461.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;70559;;;1.00;447.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;70919;;;1.00;442.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;71279;;;1.00;435.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;71639;;;1.00;420.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;71999;;;1.00;346.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;72359;;;4.00;359.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;72719;;;3.00;290.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;73079;;;3.00;284.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;73439;;;3.00;281.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;73799;;;3.00;286.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;74159;;;3.00;273.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;74519;;;3.00;254.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;74879;;;3.00;264.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;75239;;;3.00;283.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;75599;;;3.00;271.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;75959;;;1.00;226.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;76319;;;1.00;300.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;76679;;;1.00;207.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;77039;;;1.00;219.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;77399;;;1.00;189.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;77759;;;1.00;194.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;78119;;;1.00;206.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;78479;;;1.00;186.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;78839;;;1.00;171.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;79199;;;1.00;148.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;79559;;;0.00;221.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;79919;;;0.00;161.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;80279;;;0.00;145.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;80639;;;0.00;148.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;80999;;;0.00;141.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;81359;;;0.00;152.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;81719;;;0.00;133.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;82079;;;0.00;134.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;82439;;;0.00;107.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;82799;;;0.00;122.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;83159;;;0.00;81.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;83519;;;0.00;82.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;83879;;;0.00;79.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;84239;;;0.00;75.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;84599;;;0.00;104.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;84959;;;0.00;73.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;85319;;;0.00;78.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;85679;;;0.00;88.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;86039;;;0.00;82.00;[];[];[]
2018-09-09;Poste 13 Sens 1*;86399;;;0.00;68.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;359;;;0.00;28.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;719;;;0.00;27.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;1079;;;0.00;17.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;1439;;;0.00;18.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;1799;;;0.00;14.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;2159;;;0.00;13.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;2519;;;0.00;17.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;2879;;;0.00;14.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;3239;;;0.00;11.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;3599;;;0.00;15.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;3959;;;1.00;24.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;4319;;;1.00;20.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;4679;;;1.00;27.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;5039;;;1.00;20.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;5399;;;1.00;19.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;5759;;;1.00;15.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;6119;;;1.00;24.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;6479;;;1.00;15.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;6839;;;1.00;23.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;7199;;;1.00;12.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;7559;;;2.00;25.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;7919;;;1.00;15.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;8279;;;2.00;20.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;8639;;;2.00;21.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;8999;;;1.00;16.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;9359;;;2.00;21.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;9719;;;2.00;20.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;10079;;;1.00;10.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;10439;;;2.00;19.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;10799;;;2.00;19.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;11159;;;3.00;30.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;11519;;;3.00;33.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;11879;;;4.00;42.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;12239;;;4.00;45.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;12599;;;4.00;40.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;12959;;;4.00;38.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;13319;;;5.00;46.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;13679;;;4.00;43.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;14039;;;4.00;41.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;14399;;;5.00;51.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;14759;;;7.00;85.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;15119;;;11.00;126.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;15479;;;7.00;89.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;15839;;;8.00;99.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;16199;;;10.00;121.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;16559;;;12.00;142.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;16919;;;15.00;178.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;17279;;;14.00;160.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;17639;;;12.00;146.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;17999;;;22.00;255.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;18359;;;19.00;523.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;18719;;;21.00;593.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;19079;;;23.00;638.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;19439;;;22.00;613.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;19799;;;24.00;668.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;20159;;;24.00;673.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;20519;;;25.00;696.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;20879;;;31.00;871.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;21239;;;28.00;775.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;21599;;;25.00;692.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;21959;;;30.00;669.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;22319;;;29.00;658.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;22679;;;28.00;626.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;23039;;;27.00;618.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;23399;;;31.00;709.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;23759;;;31.00;703.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;24119;;;32.00;723.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;24479;;;34.00;760.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;24839;;;36.00;805.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;25199;;;34.00;772.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;25559;;;27.00;642.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;25919;;;30.00;712.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;26279;;;30.00;732.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;26639;;;30.00;722.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;26999;;;33.00;790.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;27359;;;33.00;796.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;27719;;;32.00;780.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;28079;;;42.00;1020.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;28439;;;34.00;815.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;28799;;;33.00;798.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;29159;;;25.00;593.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;29519;;;31.00;715.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;29879;;;28.00;659.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;30239;;;28.00;653.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;30599;;;31.00;726.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;30959;;;26.00;615.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;31319;;;24.00;561.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;31679;;;28.00;646.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;32039;;;25.00;590.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;32399;;;26.00;618.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;32759;;;29.00;693.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;33119;;;32.00;744.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;33479;;;33.00;773.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;33839;;;32.00;759.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;34199;;;34.00;790.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;34559;;;33.00;786.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;34919;;;34.00;789.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;35279;;;32.00;743.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;35639;;;31.00;731.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;35999;;;32.00;745.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;36359;;;33.00;776.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;36719;;;33.00;791.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;37079;;;33.00;795.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;37439;;;33.00;790.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;37799;;;34.00;806.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;38159;;;32.00;771.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;38519;;;33.00;783.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;38879;;;32.00;769.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;39239;;;34.00;800.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;39599;;;33.00;788.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;39959;;;22.00;662.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;40319;;;21.00;643.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;40679;;;21.00;631.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;41039;;;21.00;644.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;41399;;;22.00;672.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;41759;;;21.00;632.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;42119;;;21.00;646.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;42479;;;20.00;621.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;42839;;;22.00;681.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;43199;;;21.00;636.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;43559;;;24.00;751.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;43919;;;25.00;780.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;44279;;;24.00;759.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;44639;;;24.00;770.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;44999;;;23.00;732.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;45359;;;26.00;837.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;45719;;;24.00;768.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;46079;;;23.00;733.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;46439;;;22.00;696.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;46799;;;22.00;709.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;47159;;;14.00;661.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;47519;;;16.00;724.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;47879;;;15.00;715.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;48239;;;17.00;777.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;48599;;;16.00;745.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;48959;;;17.00;788.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;49319;;;16.00;730.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;49679;;;17.00;769.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;50039;;;16.00;747.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;50399;;;18.00;813.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;50759;;;20.00;791.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;51119;;;19.00;733.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;51479;;;20.00;773.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;51839;;;20.00;791.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;52199;;;19.00;740.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;52559;;;22.00;871.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;52919;;;21.00;847.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;53279;;;21.00;812.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;53639;;;20.00;792.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;53999;;;21.00;820.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;54359;;;18.00;821.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;54719;;;18.00;831.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;55079;;;18.00;843.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;55439;;;17.00;800.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;55799;;;16.00;759.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;56159;;;19.00;865.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;56519;;;20.00;925.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;56879;;;19.00;881.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;57239;;;18.00;828.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;57599;;;18.00;837.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;57959;;;16.00;794.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;58319;;;15.00;776.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;58679;;;16.00;790.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;59039;;;15.00;783.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;59399;;;16.00;797.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;59759;;;15.00;759.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;60119;;;15.00;758.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;60479;;;15.00;762.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;60839;;;13.00;641.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;61199;;;12.00;622.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;61559;;;24.00;827.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;61919;;;24.00;827.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;62279;;;23.00;802.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;62639;;;23.00;801.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;62999;;;24.00;819.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;63359;;;23.00;788.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;63719;;;24.00;846.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;64079;;;22.00;756.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;64439;;;23.00;790.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;64799;;;23.00;785.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;65159;;;13.00;659.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;65519;;;13.00;669.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;65879;;;14.00;689.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;66239;;;12.00;626.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;66599;;;13.00;631.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;66959;;;12.00;617.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;67319;;;12.00;596.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;67679;;;12.00;600.00;[];[];[]
2018-09-03;Poste 13 Sens 2*;68039;;;11.00;564.00;[];[];[]
